refund_id,order_id,created_at,processed_at,updated_at,total_refunded,refund_amount,sale_id,product_title,gross_returns,discounts_returned,shipping_returned,taxes_returned,return_fees,net_returns,total_returns
gid://shopify/Refund/977643110499,#468714,2025-03-23 19:45:09,2025-03-23 19:45:09,2025-03-23 19:45:09,30.39,30.39,#468714,Palmetto Point Wide Leg Drawstring Pants,23.99,0.0,0.0,0.0,0.0,23.99,23.99
gid://shopify/Refund/980294565987,#468723,2025-03-28 16:15:32,2025-03-28 16:15:33,2025-03-28 16:15:33,33.04,33.04,#468723,Vinca Harem Pants,39.99,0.0,0.0,0.0,0.0,39.99,39.99
gid://shopify/Refund/980323106915,#468725,2025-03-28 20:05:39,2025-03-28 20:05:39,2025-03-28 20:05:39,35.84,35.84,#468725,Denim Blue Tribal Harem Pants,39.99,0.0,0.0,2.8,0.0,39.99,42.79
gid://shopify/Refund/981588443235,#468753,2025-04-08 20:45:32,2025-04-08 20:45:32,2025-04-08 20:45:32,33.65,33.65,#468753,Pearl Restore Ribbed Tank,36.99,0.0,0.0,3.61,0.0,36.99,40.6
gid://shopify/Refund/980760756323,#468778,2025-04-01 15:59:05,2025-04-01 15:59:05,2025-04-01 15:59:05,0.0,0.0,#468778,Twilight Tribal Harem Pants,31.37,0.0,0.0,2.26,0.0,31.37,33.63
gid://shopify/Refund/980326940771,#468781,2025-03-28 20:27:55,2025-03-28 20:27:55,2025-03-28 20:27:55,92.03,92.03,#468781,"Stone Wide Leg Cotton Pants, Cream Wide Leg Cotton Pants",98.98,0.0,0.0,0.0,0.0,98.98,98.98
gid://shopify/Refund/981580316771,#468787,2025-04-08 19:53:20,2025-04-08 19:53:21,2025-04-08 19:53:21,26.96,26.96,#468787,Mystic Plum Harem Pants,31.99,0.0,0.0,1.92,0.0,31.99,33.91
gid://shopify/Refund/980928528483,#468798,2025-04-02 20:29:43,2025-04-02 20:29:43,2025-04-02 20:29:43,54.51,54.51,#468798,"Cream Cotton Cabana Shorts, Cream Baja Pullover",57.98,0.0,0.0,3.48,0.0,57.98,61.459999999999994
gid://shopify/Refund/980748337251,#468803,2025-04-01 14:39:08,2025-04-01 14:39:09,2025-04-01 14:39:09,42.24,42.24,#468803,"Akha Tribal Print Wide Leg Drawstring Pants, Onyx Full Length Yin Scoop Neck Top",46.41,0.0,0.0,2.7800000000000002,0.0,46.41,49.19
gid://shopify/Refund/979074482275,#468811,2025-03-27 15:54:12,2025-03-27 15:54:12,2025-03-27 15:54:12,64.67,64.67,#468811,"Mystery Shorts, Santa Barbara Island Harem Pants, Akha Tribal Print Harem Pants",60.44,0.0,0.0,4.23,0.0,60.44,64.67
gid://shopify/Refund/979073859683,#468822,2025-03-27 15:49:11,2025-03-27 15:49:12,2025-03-27 15:49:12,20.18,20.18,#468822,Mystery Harem Pants,19.43,0.0,0.0,0.75,0.0,19.43,20.18
gid://shopify/Refund/977754947683,#468834,2025-03-24 20:17:26,2025-03-24 20:17:26,2025-03-24 20:17:26,30.8,30.8,#468834,Sage Boyfriend Button Up,30.8,0.0,0.0,0.0,0.0,30.8,30.8
gid://shopify/Refund/980937965667,#468840,2025-04-02 21:29:33,2025-04-02 21:29:33,2025-04-02 21:29:33,24.39,24.39,#468840,"Onyx Marble Cropped Yin Scoop Neck Top, Onyx Marble Cropped Yin Scoop Neck Top",31.34,0.0,0.0,0.0,0.0,31.34,31.34
gid://shopify/Refund/977642881123,#468845,2025-03-23 19:42:49,2025-03-23 19:42:50,2025-03-23 19:42:50,22.25,22.25,#468845,Palmetto Point Wide Leg Drawstring Pants,20.99,0.0,0.0,1.26,0.0,20.99,22.25
gid://shopify/Refund/980288077923,#468849,2025-03-28 15:17:07,2025-03-28 15:17:07,2025-03-28 15:17:07,68.82,68.82,#468849,"Vintage Black Nomad Jumpsuit, Black Tie Strap Nomad Jumpsuit",71.17999999999999,0.0,0.0,4.59,0.0,71.17999999999999,75.77
gid://shopify/Refund/980753743971,#468850,2025-04-01 15:12:52,2025-04-01 15:12:53,2025-04-01 15:12:53,0.0,0.0,#468850,White Cruisin Crop Top,22.35,0.0,0.0,2.17,0.0,22.35,24.520000000000003
gid://shopify/Refund/981583560803,#468852,2025-04-08 20:15:44,2025-04-08 20:15:44,2025-04-08 20:15:44,0.0,0.0,#468852,Onyx Restore Ribbed Tank,17.76,0.0,0.0,1.07,0.0,17.76,18.830000000000002
gid://shopify/Refund/982271524963,#468856,2025-04-15 17:03:48,2025-04-15 17:03:48,2025-04-15 17:03:48,26.95,26.95,#468856,Cream Adventure Cargo Pants,33.9,0.0,0.0,0.0,0.0,33.9,33.9
gid://shopify/Refund/980929740899,#468858,2025-04-02 20:37:37,2025-04-02 20:37:38,2025-04-02 20:37:38,32.01,32.01,#468858,Cream Wide Leg Cotton Pants,36.07,0.0,0.0,2.88,0.0,36.07,38.95
gid://shopify/Refund/980837498979,#468877,2025-04-02 00:59:25,2025-04-02 00:59:25,2025-04-02 00:59:25,0.0,0.0,#468877,Sahara Harem Pants,25.6,0.0,0.0,2.14,0.0,25.6,27.740000000000002
gid://shopify/Refund/976998137955,#468935,2025-03-17 19:13:43,2025-03-17 19:13:43,2025-03-17 19:13:43,6.4,6.4,#468935,Master Healer Namaste Bracelet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/980802011235,#468958,2025-04-01 19:54:29,2025-04-01 19:54:30,2025-04-01 19:54:30,0.0,0.0,#468958,"Aquamarine Vinyasa Tank, Pearl Vinyasa Tank",64.0,0.0,0.0,0.0,0.0,64.0,64.0
gid://shopify/Refund/981113667683,#468962,2025-04-04 14:36:53,2025-04-04 14:36:54,2025-04-04 14:36:54,0.0,0.0,#468962,Granite Wide Leg Cotton Pants,38.49,0.0,0.0,1.73,0.0,38.49,40.22
gid://shopify/Refund/977007738979,#468968,2025-03-17 20:11:45,2025-03-17 20:11:45,2025-03-17 20:11:45,22.77,22.77,#468968,Aguadilla Harem Pants,15.19,0.0,0.0,1.18,0.0,15.19,16.37
gid://shopify/Refund/982016917603,#468990,2025-04-12 21:35:54,2025-04-12 21:35:54,2025-04-12 21:35:54,19.43,19.43,#468990,Mystery Harem Pants,19.43,0.0,0.0,0.0,0.0,19.43,19.43
gid://shopify/Refund/977889296483,#469010,2025-03-25 19:54:11,2025-03-25 19:54:11,2025-03-25 19:54:11,43.05,43.05,#469010,"Lunar Sky Cotton Cabana Pants, Lunar Sky Daiquiri Dress",88.0,0.0,0.0,8.01,0.0,88.0,96.01
gid://shopify/Refund/977021698147,#469015,2025-03-17 21:51:20,2025-03-17 21:51:20,2025-03-17 21:51:20,24.8,24.8,#469015,"White Cotton Cabana Shorts, Black Oasis Crop Top",16.78,0.0,0.0,1.17,0.0,16.78,17.950000000000003
gid://shopify/Refund/980749385827,#469084,2025-04-01 14:44:58,2025-04-01 14:44:59,2025-04-01 14:44:59,44.4,44.4,#469084,Stone Shipwrecked Maxi Skirt,47.99,0.0,0.0,3.36,0.0,47.99,51.35
gid://shopify/Refund/982272245859,#469092,2025-04-15 17:06:37,2025-04-15 17:06:37,2025-04-15 17:06:37,0.0,0.0,#469092,Aqua Cotton Cabana Pants,35.26,0.0,0.0,2.47,0.0,35.26,37.73
gid://shopify/Refund/980747092067,#469103,2025-04-01 14:29:00,2025-04-01 14:29:00,2025-04-01 14:29:00,26.32,26.32,#469103,Deep Teal Harem Pants,31.99,0.0,0.0,1.28,0.0,31.99,33.269999999999996
gid://shopify/Refund/977036705891,#469106,2025-03-18 01:19:21,2025-03-18 01:19:21,2025-03-18 01:19:21,58.56,58.56,#469106,"Pearl Full Length Yin Scoop Neck Top, Seaside Spice Nomad Jumpsuit",50.379999999999995,0.0,0.0,1.58,0.0,50.379999999999995,51.959999999999994
gid://shopify/Refund/980296958051,#469107,2025-03-28 16:32:33,2025-03-28 16:32:34,2025-03-28 16:32:34,17.56,17.56,#469107,Palmetto Point Wide Leg Drawstring Pants,16.3,0.0,0.0,1.26,0.0,16.3,17.560000000000002
gid://shopify/Refund/977642913891,#469109,2025-03-23 19:43:15,2025-03-23 19:43:15,2025-03-23 19:43:15,29.94,29.94,#469109,Emotional Balance 2mm Layered Healing Bracelet,28.12,0.0,0.0,1.82,0.0,28.12,29.94
gid://shopify/Refund/980295155811,#469128,2025-03-28 16:19:53,2025-03-28 16:19:54,2025-03-28 16:19:54,31.82,31.82,#469128,Emerald Isle Harem Pants,23.09,0.0,0.0,1.82,0.0,23.09,24.91
gid://shopify/Refund/981606236259,#469159,2025-04-08 23:11:52,2025-04-08 23:11:52,2025-04-08 23:11:52,0.0,0.0,#469159,Nosara Lounge Set,51.2,0.0,0.0,3.2,0.0,51.2,54.400000000000006
gid://shopify/Refund/980928462947,#469161,2025-04-02 20:29:29,2025-04-02 20:29:29,2025-04-02 20:29:29,18.65,18.65,#469161,Akha Tribal Print Harem Pants,25.6,0.0,0.0,0.0,0.0,25.6,25.6
gid://shopify/Refund/980295123043,#469198,2025-03-28 16:19:20,2025-03-28 16:19:20,2025-03-28 16:19:20,19.58,19.58,#469198,Emerald Isle Harem Pants,18.48,0.0,0.0,1.1,0.0,18.48,19.580000000000002
gid://shopify/Refund/977985568867,#469271,2025-03-26 16:25:11,2025-03-26 16:25:11,2025-03-26 16:25:11,10.68,10.68,#469271,Mystery Healing Necklace,9.95,0.0,0.0,0.73,0.0,9.95,10.68
gid://shopify/Refund/979325714531,#469271,2025-03-27 19:42:57,2025-03-27 19:42:58,2025-03-27 19:42:58,19.84,19.84,#469271,Emerald Isle Harem Pants,18.48,0.0,0.0,1.36,0.0,18.48,19.84
gid://shopify/Refund/977107681379,#469287,2025-03-18 16:46:18,2025-03-18 16:46:18,2025-03-18 16:46:18,21.84,21.84,#469287,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981789704291,#469299,2025-04-10 15:36:54,2025-04-10 15:36:55,2025-04-10 15:36:55,19.53,19.53,#469299,Master Healer 2mm + Dewdrop Necklace Stack,26.48,0.0,0.0,0.0,0.0,26.48,26.48
gid://shopify/Refund/982022946915,#469325,2025-04-13 00:30:10,2025-04-13 00:30:11,2025-04-13 00:30:11,41.18,41.18,#469325,"Energy Healer 4mm Metal Accent Necklace, Master Healer 4mm Healing Necklace",41.18,0.0,0.0,0.0,0.0,41.18,41.18
gid://shopify/Refund/980295483491,#469332,2025-03-28 16:22:41,2025-03-28 16:22:41,2025-03-28 16:22:41,33.15,33.15,#469332,Cream Coastal Tube Top,31.2,0.0,0.0,1.95,0.0,31.2,33.15
gid://shopify/Refund/977642979427,#469341,2025-03-23 19:44:15,2025-03-23 19:44:15,2025-03-23 19:44:15,17.81,17.81,#469341,Palmetto Point Wide Leg Drawstring Pants,16.8,0.0,0.0,1.01,0.0,16.8,17.810000000000002
gid://shopify/Refund/980295417955,#469361,2025-03-28 16:22:17,2025-03-28 16:22:17,2025-03-28 16:22:17,19.7,19.7,#469361,Emerald Isle Harem Pants,18.48,0.0,0.0,1.22,0.0,18.48,19.7
gid://shopify/Refund/980755578979,#469407,2025-04-01 15:24:35,2025-04-01 15:24:35,2025-04-01 15:24:35,22.79,22.79,#469407,"Casablanca Harem Pants, Mystic Plum Harem Pants",51.2,0.0,0.0,4.29,0.0,51.2,55.49
gid://shopify/Refund/981790031971,#469407,2025-04-10 15:38:30,2025-04-10 15:38:30,2025-04-10 15:38:30,20.79,20.79,#469407,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981111046243,#469443,2025-04-04 14:03:57,2025-04-04 14:03:57,2025-04-04 14:03:57,19.65,19.65,#469443,Sahara Harem Pants,25.58,0.0,0.0,1.03,0.0,25.58,26.61
gid://shopify/Refund/981845278819,#469483,2025-04-10 22:16:44,2025-04-10 22:16:44,2025-04-10 22:16:44,0.0,0.0,#469483,Granite Adventure Cargo Pants,33.92,0.0,0.0,2.37,0.0,33.92,36.29
gid://shopify/Refund/980296302691,#469490,2025-03-28 16:28:01,2025-03-28 16:28:01,2025-03-28 16:28:01,22.25,22.25,#469490,Oxford Wide Leg Drawstring Pants,20.99,0.0,0.0,1.26,0.0,20.99,22.25
gid://shopify/Refund/981111177315,#469513,2025-04-04 14:05:26,2025-04-04 14:05:26,2025-04-04 14:05:26,76.54,76.54,#469513,"Cosmic Teal Harem Pants, Mystic Plum Harem Pants, Celestial Grey Harem Pants",76.77,0.0,0.0,6.75,0.0,76.77,83.52
gid://shopify/Refund/977721884771,#469515,2025-03-24 17:00:03,2025-03-24 17:00:03,2025-03-24 17:00:03,245.75,245.75,#469515,"Nosara Harem Pants, Slate Vinyasa Tank, Onyx Vinyasa Tank, Pearl Vinyasa Tank, Vintage Black Nomad Jumpsuit, Elemental Blue Cotton Cabana Pants, Stone Adventure Cargo Pants",229.12,0.0,0.0,16.63,0.0,229.12,245.75
gid://shopify/Refund/980752498787,#469521,2025-04-01 15:06:07,2025-04-01 15:06:08,2025-04-01 15:06:08,139.73,139.73,#469521,"Vintage Black Nomad Jumpsuit, Oxford Nomad Jumpsuit, Black Tie Strap Nomad Jumpsuit",136.77,0.0,0.0,9.91,0.0,136.77,146.68
gid://shopify/Refund/979075268707,#469526,2025-03-27 15:59:05,2025-03-27 15:59:05,2025-03-27 15:59:05,70.39,70.39,#469526,Nosara Lounge Set,63.99,0.0,0.0,0.0,0.0,63.99,63.99
gid://shopify/Refund/982014656611,#469545,2025-04-12 20:58:55,2025-04-12 20:58:55,2025-04-12 20:58:55,33.8,33.8,#469545,Celestial Grey Harem Pants,25.6,0.0,0.0,1.8,0.0,25.6,27.400000000000002
gid://shopify/Refund/979257950307,#469583,2025-03-27 19:01:23,2025-03-27 19:01:23,2025-03-27 19:01:23,6.4,6.4,#469583,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/980294107235,#469593,2025-03-28 16:12:06,2025-03-28 16:12:06,2025-03-28 16:12:06,40.44,40.44,#469593,Lunar Sky Cotton Cabana Pants,43.98,0.0,0.0,3.41,0.0,43.98,47.39
gid://shopify/Refund/981596995683,#469595,2025-04-08 21:45:04,2025-04-08 21:45:05,2025-04-08 21:45:05,0.0,0.0,#469595,"Black Harem Pants, Tropic Teal Harem Pants, Rainforest Harem Pants, Deep Teal Harem Pants",96.0,0.0,0.0,0.0,0.0,96.0,96.0
gid://shopify/Refund/977224597603,#469597,2025-03-19 16:41:09,2025-03-19 16:41:10,2025-03-19 16:41:10,0.0,0.0,#469597,Como Harem Pants,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981588803683,#469619,2025-04-08 20:47:55,2025-04-08 20:47:55,2025-04-08 20:47:55,77.79,77.79,#469619,"Ocean Blue Cotton Cabana Pants, Black Cotton Cabana Pants",79.2,0.0,0.0,5.550000000000001,0.0,79.2,84.75
gid://shopify/Refund/981791473763,#469644,2025-04-10 15:47:44,2025-04-10 15:47:44,2025-04-10 15:47:44,0.0,0.0,#469644,"Denim Blue Tribal Harem Pants, Black Harem Pants",54.379999999999995,0.0,0.0,0.0,0.0,54.379999999999995,54.379999999999995
gid://shopify/Refund/981111144547,#469654,2025-04-04 14:04:45,2025-04-04 14:04:45,2025-04-04 14:04:45,0.0,0.0,#469654,"Pearl Full Length Yin Scoop Neck Top, Onyx Full Length Yin Scoop Neck Top",48.14,0.0,0.0,3.0,0.0,48.14,51.14
gid://shopify/Refund/977500733539,#469662,2025-03-21 19:18:31,2025-03-21 19:18:31,2025-03-21 19:18:31,19.27,19.27,#469662,Master Healer 4mm Metal Accent Healing Necklace,17.49,0.0,0.0,1.78,0.0,17.49,19.27
gid://shopify/Refund/980750991459,#469666,2025-04-01 14:55:53,2025-04-01 14:55:53,2025-04-01 14:55:53,30.19,30.19,#469666,White Boyfriend Button Up,35.2,0.0,0.0,1.94,0.0,35.2,37.14
gid://shopify/Refund/977643077731,#469687,2025-03-23 19:44:46,2025-03-23 19:44:46,2025-03-23 19:44:46,16.92,16.92,#469687,Oxford Wide Leg Drawstring Pants,15.74,0.0,0.0,1.18,0.0,15.74,16.92
gid://shopify/Refund/980754661475,#469700,2025-04-01 15:19:14,2025-04-01 15:19:15,2025-04-01 15:19:15,47.29,47.29,#469700,"Akha Tribal Print Harem Pants, Sahara Harem Pants",51.18,0.0,0.0,3.08,0.0,51.18,54.26
gid://shopify/Refund/981795766371,#469702,2025-04-10 16:15:54,2025-04-10 16:15:54,2025-04-10 16:15:54,4.95,4.95,#469702,Stone Cotton Cabana Shorts,4.95,0.0,0.0,0.0,0.0,4.95,4.95
gid://shopify/Refund/980929904739,#469711,2025-04-02 20:38:23,2025-04-02 20:38:23,2025-04-02 20:38:23,0.0,0.0,#469711,Aurora Harem Pants,25.69,0.0,0.0,0.0,0.0,25.69,25.69
gid://shopify/Refund/977489297507,#469732,2025-03-21 17:45:56,2025-03-21 17:45:56,2025-03-21 17:45:56,6.4,6.4,#469732,Onyx Marble Cropped Yin Scoop Neck Top,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981585395811,#469739,2025-04-08 20:26:34,2025-04-08 20:26:34,2025-04-08 20:26:34,54.11,54.11,#469739,"Twilight Tribal Harem Pants, Yao Tribal Print Harem Pants",57.6,0.0,0.0,3.46,0.0,57.6,61.06
gid://shopify/Refund/980296237155,#469752,2025-03-28 16:27:33,2025-03-28 16:27:33,2025-03-28 16:27:33,19.99,19.99,#469752,"""Just Breathe"" Goddess Bracelet",19.99,0.0,0.0,0.0,0.0,19.99,19.99
gid://shopify/Refund/977727357027,#469766,2025-03-24 17:37:00,2025-03-24 17:37:00,2025-03-24 17:37:00,63.98,63.98,#469766,Bondi Lounge Set,63.98,0.0,0.0,0.0,0.0,63.98,63.98
gid://shopify/Refund/982267822179,#469774,2025-04-15 16:41:58,2025-04-15 16:41:58,2025-04-15 16:41:58,41.11,41.11,#469774,Sage Cotton Cabana Pants,43.99,0.0,0.0,4.07,0.0,43.99,48.06
gid://shopify/Refund/980937408611,#469792,2025-04-02 21:26:34,2025-04-02 21:26:34,2025-04-02 21:26:34,63.67,63.67,#469792,"Cream Cotton Cabana Pants, White Wide Leg Beach Cotton Pants",66.0,0.0,0.0,4.62,0.0,66.0,70.62
gid://shopify/Refund/979644285027,#469794,2025-03-27 22:09:55,2025-03-27 22:09:56,2025-03-27 22:09:56,26.54,26.54,#469794,"Nosara Harem Pants, Sahara Harem Pants, Yao Tribal Print Wide Leg Drawstring Pants",95.47,0.0,0.0,0.0,0.0,95.47,95.47
gid://shopify/Refund/981111472227,#469805,2025-04-04 14:09:16,2025-04-04 14:09:17,2025-04-04 14:09:17,37.8,37.8,#469805,"Akha Tribal Print Harem Pants, Black Harem Pants",44.75,0.0,0.0,0.0,0.0,44.75,44.75
gid://shopify/Refund/980320616547,#469810,2025-03-28 19:46:00,2025-03-28 19:46:00,2025-03-28 19:46:00,27.72,27.72,#469810,Yao Tribal Print Harem Pants,25.6,0.0,0.0,2.12,0.0,25.6,27.720000000000002
gid://shopify/Refund/977471275107,#469844,2025-03-21 16:03:53,2025-03-21 16:03:53,2025-03-21 16:03:53,28.82,28.82,#469844,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/977471307875,#469844,2025-03-21 16:04:13,2025-03-21 16:04:13,2025-03-21 16:04:13,5.0,5.0,#469844,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/980755611747,#469847,2025-04-01 15:24:45,2025-04-01 15:24:45,2025-04-01 15:24:45,0.0,0.0,#469847,Rainforest Harem Pants,31.99,0.0,0.0,0.0,0.0,31.99,31.99
gid://shopify/Refund/982273065059,#469925,2025-04-15 17:09:54,2025-04-15 17:09:55,2025-04-15 17:09:55,114.72,114.72,#469925,"Akha Tribal Print Kimono, Onyx Restore Ribbed Tank, Akha Tribal Print Harem Pants, Akha Tribal Print Wide Leg Drawstring Pants",121.66999999999999,0.0,0.0,0.0,0.0,121.66999999999999,121.66999999999999
gid://shopify/Refund/980295188579,#469943,2025-03-28 16:20:28,2025-03-28 16:20:28,2025-03-28 16:20:28,25.09,25.09,#469943,Emerald Isle Harem Pants,23.09,0.0,0.0,2.0,0.0,23.09,25.09
gid://shopify/Refund/980936163427,#469975,2025-04-02 21:18:20,2025-04-02 21:18:21,2025-04-02 21:18:21,4.99,4.99,#469975,Seaside Spice Baja Pullover,4.99,0.0,0.0,0.0,0.0,4.99,4.99
gid://shopify/Refund/980936228963,#469975,2025-04-02 21:18:47,2025-04-02 21:18:48,2025-04-02 21:18:48,35.53,35.53,#469975,"Playa Mia Harem Pants, Cream Baja Pullover",42.480000000000004,0.0,0.0,0.0,0.0,42.480000000000004,42.480000000000004
gid://shopify/Refund/981585166435,#469997,2025-04-08 20:25:16,2025-04-08 20:25:17,2025-04-08 20:25:17,27.36,27.36,#469997,Sahara Harem Pants,31.99,0.0,0.0,2.32,0.0,31.99,34.309999999999995
gid://shopify/Refund/981538111587,#470052,2025-04-08 15:08:23,2025-04-08 15:08:23,2025-04-08 15:08:23,0.0,0.0,#470052,Cream Adventure Cargo Pants,42.39,0.0,0.0,3.07,0.0,42.39,45.46
gid://shopify/Refund/980295319651,#470075,2025-03-28 16:20:46,2025-03-28 16:20:47,2025-03-28 16:20:47,20.99,20.99,#470075,Palmetto Point Wide Leg Drawstring Pants,20.99,0.0,0.0,0.0,0.0,20.99,20.99
gid://shopify/Refund/980863647843,#470129,2025-04-02 11:52:37,2025-04-02 11:52:38,2025-04-02 11:52:38,41.01,41.01,#470129,Mystic Plum Harem Pants,31.99,0.0,0.0,2.62,0.0,31.99,34.61
gid://shopify/Refund/982278799459,#470177,2025-04-15 17:43:09,2025-04-15 17:43:10,2025-04-15 17:43:10,145.32,145.32,#470177,"Seaside Spice Nomad Jumpsuit, Stone Wide Leg Cotton Pants, Nosara Harem Pants",141.97,0.0,0.0,10.290000000000001,0.0,141.97,152.26
gid://shopify/Refund/981642510435,#470178,2025-04-09 12:37:58,2025-04-09 12:37:58,2025-04-09 12:37:58,0.0,0.0,#470178,Vintage Wash Bondi Harem Pants,39.99,0.0,0.0,2.12,0.0,39.99,42.11
gid://shopify/Refund/980748238947,#470193,2025-04-01 14:38:11,2025-04-01 14:38:11,2025-04-01 14:38:11,48.94,48.94,#470193,"Seven Chakras Harem Pants, Pearl Vinyasa Tank",89.98,0.0,0.0,7.02,0.0,89.98,97.0
gid://shopify/Refund/981589393507,#470233,2025-04-08 20:51:43,2025-04-08 20:51:43,2025-04-08 20:51:43,89.02,89.02,#470233,"Black Harem Pants, Havana Harem Pants, Black Harem Pants",95.97,0.0,0.0,0.0,0.0,95.97,95.97
gid://shopify/Refund/977499553891,#470262,2025-03-21 19:08:43,2025-03-21 19:08:43,2025-03-21 19:08:43,71.03,71.03,#470262,"Master Healer Namaste Bracelet, Master Healer 2mm Metal Accent Healing Necklace",59.980000000000004,0.0,0.0,4.65,0.0,59.980000000000004,64.63000000000001
gid://shopify/Refund/980755808355,#470294,2025-04-01 15:25:52,2025-04-01 15:25:53,2025-04-01 15:25:53,155.31,155.31,#470294,"Black Harem Pants, Black Wide Leg Cotton Pants, Black Cotton Cabana Pants, Deep Teal Harem Pants",152.0,0.0,0.0,10.24,0.0,152.0,162.24
gid://shopify/Refund/982278406243,#470314,2025-04-15 17:41:45,2025-04-15 17:41:45,2025-04-15 17:41:45,41.19,41.19,#470314,Denim Blue Tribal Drawstring Pants,44.99,0.0,0.0,3.15,0.0,44.99,48.14
gid://shopify/Refund/977527472227,#470330,2025-03-22 00:07:26,2025-03-22 00:07:26,2025-03-22 00:07:26,104.25,104.25,#470330,"Black Wide Leg Cotton Pants, Espresso Wide Leg Cotton Pants",89.98,0.0,0.0,7.869999999999999,0.0,89.98,97.85000000000001
gid://shopify/Refund/981788524643,#470342,2025-04-10 15:29:49,2025-04-10 15:29:50,2025-04-10 15:29:50,59.05,59.05,#470342,"Storm Cotton Shorts, Santa Barbara Island Harem Pants",60.0,0.0,0.0,6.0,0.0,60.0,66.0
gid://shopify/Refund/977532256355,#470358,2025-03-22 01:58:17,2025-03-22 01:58:17,2025-03-22 01:58:17,32.09,32.09,#470358,Black Harem Pants,29.99,0.0,0.0,2.1,0.0,29.99,32.089999999999996
gid://shopify/Refund/980937113699,#470364,2025-04-02 21:24:44,2025-04-02 21:24:44,2025-04-02 21:24:44,73.03,73.03,#470364,"Denim Blue Tribal Harem Pants, Baja Harem Pants",79.98,0.0,0.0,0.0,0.0,79.98,79.98
gid://shopify/Refund/981598437475,#470383,2025-04-08 21:57:22,2025-04-08 21:57:23,2025-04-08 21:57:23,0.0,0.0,#470383,Akha Tribal Print Harem Pants,39.99,0.0,0.0,3.22,0.0,39.99,43.21
gid://shopify/Refund/981537882211,#470478,2025-04-08 15:07:07,2025-04-08 15:07:07,2025-04-08 15:07:07,125.03,125.03,#470478,"Celestial Grey Harem Pants, Madeira Lounge Set",119.97999999999999,0.0,0.0,12.0,0.0,119.97999999999999,131.98
gid://shopify/Refund/982275686499,#470511,2025-04-15 17:23:25,2025-04-15 17:23:26,2025-04-15 17:23:26,46.79,46.79,#470511,Pearl Vinyasa Tank,49.99,0.0,0.0,3.74,0.0,49.99,53.730000000000004
gid://shopify/Refund/980951629923,#470589,2025-04-02 23:12:11,2025-04-02 23:12:12,2025-04-02 23:12:12,0.0,0.0,#470589,"Black Harem Pants, Deep Teal Harem Pants",79.98,0.0,0.0,6.64,0.0,79.98,86.62
gid://shopify/Refund/980838580323,#470607,2025-04-02 01:33:38,2025-04-02 01:33:38,2025-04-02 01:33:38,39.02,39.02,#470607,Mystery Harem Pants,35.56,0.0,0.0,3.46,0.0,35.56,39.02
gid://shopify/Refund/982270181475,#470618,2025-04-15 16:55:58,2025-04-15 16:55:59,2025-04-15 16:55:59,73.29,73.29,#470618,"Black Cotton Castaway Pants, Black Wide Leg Cotton Pants",74.99000000000001,0.0,0.0,5.25,0.0,74.99000000000001,80.24000000000001
gid://shopify/Refund/980905689187,#470636,2025-04-02 18:11:17,2025-04-02 18:11:17,2025-04-02 18:11:17,79.98,79.98,#470636,"Como Harem Pants, Havana Harem Pants",79.98,0.0,0.0,0.0,0.0,79.98,79.98
gid://shopify/Refund/977627185251,#470679,2025-03-23 15:58:20,2025-03-23 15:58:20,2025-03-23 15:58:20,40.72,40.72,#470679,Denim Blue Tribal Harem Pants,32.0,0.0,0.0,2.32,0.0,32.0,34.32
gid://shopify/Refund/981788426339,#470741,2025-04-10 15:29:02,2025-04-10 15:29:03,2025-04-10 15:29:03,63.29,63.29,#470741,Madeira Lounge Set,64.0,0.0,0.0,6.24,0.0,64.0,70.24
gid://shopify/Refund/981535588451,#470744,2025-04-08 14:58:31,2025-04-08 14:58:31,2025-04-08 14:58:31,36.14,36.14,#470744,Como Harem Pants,39.99,0.0,0.0,3.1,0.0,39.99,43.09
gid://shopify/Refund/981602730083,#470808,2025-04-08 22:32:22,2025-04-08 22:32:23,2025-04-08 22:32:23,0.0,0.0,#470808,"Twilight Tribal Harem Pants, Lahu Tribal Print Harem Pants, Deep Teal Harem Pants, Akha Tribal Print Harem Pants",128.0,0.0,0.0,10.6,0.0,128.0,138.6
gid://shopify/Refund/977859215459,#470817,2025-03-25 17:05:08,2025-03-25 17:05:08,2025-03-25 17:05:08,97.77,97.77,#470817,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981589524579,#470817,2025-04-08 20:52:45,2025-04-08 20:52:45,2025-04-08 20:52:45,51.86,51.86,#470817,Black Shipwrecked Maxi Skirt,51.86,0.0,0.0,0.0,0.0,51.86,51.86
